Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,28-Dec-2023,28-Mar-2024,CE,17000.00,5035.00,5092.85,4974.20,5006.20,5010.80,5006.20,529.00,5829.38,1332.88,142150.00,15700.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,18000.00,4077.05,4124.00,4010.00,4053.20,4034.95,4053.20,3706.00,40887.11,7533.11,463650.00,129850.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,26000.00,22.95,40.00,17.40,18.70,19.00,18.70,1239.00,16120.60,13.60,90700.00,15050.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,24000.00,92.30,102.55,76.40,81.10,81.25,81.10,9081.00,109384.97,412.97,513600.00,95250.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,25000.00,34.00,39.45,29.00,31.25,32.80,31.25,3559.00,44548.99,61.49,219250.00,48450.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,20000.00,2225.05,2298.00,2191.25,2250.20,2234.90,2250.20,1397.00,15542.98,1572.97,440600.00,15000.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,27000.00,14.95,15.95,14.35,15.70,15.95,15.70,19.00,256.65,0.15,650.00,650.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,16000.00,6020.00,6149.60,5960.00,5980.30,5980.25,5980.30,134.00,1474.69,402.69,49800.00,4800.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,15000.00,6950.00,7020.70,6884.95,6929.70,6884.95,6929.70,223.00,2447.60,775.10,26500.00,9750.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,19000.00,3160.00,3218.70,3113.25,3174.40,3150.00,3174.40,2835.00,31428.15,4495.65,452700.00,83900.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,22000.00,699.00,747.70,690.00,707.25,699.15,707.25,4620.00,52477.65,1657.65,797900.00,13400.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,21000.00,1371.00,1467.45,1351.05,1420.75,1415.00,1420.75,2931.00,32859.02,2083.52,1060850.00,40450.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,14000.00,7915.00,8097.50,7778.20,7826.55,7780.00,7826.55,4997.00,54732.28,19753.28,328200.00,239500.00,21778.70
NIFTY,28-Dec-2023,28-Mar-2024,CE,23000.00,262.95,289.05,247.05,263.15,264.00,263.15,8279.00,96340.65,1132.15,639900.00,36500.00,21778.70
NIFTY,29-Dec-2023,28-Mar-2024,CE,21700.00,875.60,875.60,825.50,859.95,859.95,859.95,47.00,530.06,20.11,1750.00,1750.00,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,21750.00,859.40,859.40,825.00,825.00,825.00,825.00,3.00,33.89,1.27,100.00,100.00,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,22000.00,699.15,708.95,639.15,677.85,662.30,677.85,3225.00,36564.65,1089.65,793400.00,-4500.00,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,22350.00,-,-,-,562.35,-,418.40,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,15000.00,6937.60,6937.60,6900.00,6913.20,6913.20,6979.00,7.00,76.70,24.20,26250.00,-250.00,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,20400.00,-,-,-,1845.15,-,1725.85,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,20450.00,-,-,-,1802.95,-,1681.85,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,20750.00,-,-,-,1557.90,-,1426.10,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,24000.00,82.00,89.40,73.75,80.60,78.50,80.60,6265.00,75436.62,256.62,501600.00,-12000.00,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,21500.00,973.80,1040.00,956.95,994.30,977.80,994.30,464.00,5218.80,230.80,17350.00,17350.00,21731.40
NIFTY,29-Dec-2023,28-Mar-2024,CE,22250.00,560.00,560.05,528.75,535.60,535.60,460.55,51.00,581.39,14.02,2250.00,2250.00,21731.40
