Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Aug-2024,28-Nov-2024,PE,25350.00,-,-,-,707.65,-,665.85,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25800.00,-,-,-,932.70,-,884.05,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23700.00,-,-,-,190.60,-,173.00,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24300.00,-,-,-,326.95,-,301.45,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23450.00,156.25,156.25,156.25,156.25,156.25,134.20,1.00,5.90,0.04,25.00,25.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24550.00,-,-,-,399.15,-,369.75,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25050.00,-,-,-,578.35,-,541.20,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26500.00,-,-,-,1354.70,-,1296.60,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25400.00,-,-,-,730.80,-,688.25,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26250.00,-,-,-,1194.35,-,1139.45,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26350.00,-,-,-,1257.25,-,1201.05,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25250.00,662.70,662.70,486.70,486.70,486.70,486.70,7.00,45.24,1.05,175.00,175.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24850.00,-,-,-,501.30,-,467.25,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24600.00,327.85,327.85,305.10,305.10,305.10,384.90,4.00,24.92,0.32,50.00,50.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26000.00,870.00,870.00,772.30,788.35,783.00,788.35,91.00,609.65,18.15,1575.00,1575.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26650.00,-,-,-,1455.80,-,1395.90,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26800.00,-,-,-,1560.35,-,1498.75,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25450.00,-,-,-,754.45,-,711.10,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25900.00,-,-,-,987.75,-,937.65,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25550.00,-,-,-,803.00,-,758.20,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25150.00,-,-,-,619.60,-,580.90,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24750.00,-,-,-,465.45,-,433.00,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25200.00,499.95,500.00,457.75,461.60,457.75,461.60,147.00,943.47,17.37,2275.00,2275.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24400.00,-,-,-,353.95,-,327.85,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23550.00,-,-,-,164.60,-,148.80,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23650.00,-,-,-,181.60,-,164.60,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24150.00,-,-,-,287.20,-,263.70,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26050.00,-,-,-,1073.65,-,1021.45,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26100.00,-,-,-,1103.20,-,1050.30,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26750.00,-,-,-,1525.10,-,1464.05,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26850.00,-,-,-,1595.90,-,1533.80,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24200.00,237.60,237.60,195.75,215.25,215.25,215.25,44.00,268.54,2.34,825.00,825.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23750.00,-,-,-,199.90,-,181.70,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24700.00,311.10,311.10,302.50,308.25,311.10,308.25,3.00,18.76,0.23,75.00,75.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23850.00,-,-,-,219.55,-,200.10,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24500.00,292.95,292.95,265.75,269.75,265.75,269.75,442.00,2737.93,30.68,7550.00,7550.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24100.00,-,-,-,275.00,-,252.20,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25950.00,-,-,-,1015.95,-,965.15,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26700.00,-,-,-,1490.25,-,1429.75,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26300.00,-,-,-,1225.60,-,1170.00,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26900.00,-,-,-,1631.90,-,1569.20,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23950.00,-,-,-,240.65,-,219.85,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,25000.00,411.65,425.10,385.50,395.15,392.05,395.15,2854.00,18131.54,294.04,40475.00,40475.00,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,23600.00,-,-,-,172.95,-,156.55,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,26450.00,-,-,-,1321.80,-,1264.35,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24650.00,-,-,-,431.45,-,400.50,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24250.00,-,-,-,313.65,-,288.85,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24800.00,-,-,-,483.15,-,449.90,-,-,-,-,-,25235.90
NIFTY,30-Aug-2024,28-Nov-2024,PE,24900.00,-,-,-,519.85,-,485.05,-,-,-,-,-,25235.90
