Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,04-Apr-2025,08-May-2025,PE,21550.00,-,-,-,20.95,-,18.70,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23500.00,592.95,630.10,592.60,629.55,629.00,629.55,13.00,235.01,5.89,975.00,975.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,24100.00,-,-,-,884.35,-,1115.15,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23800.00,-,-,-,679.55,-,866.80,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23900.00,-,-,-,744.80,-,947.00,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22750.00,-,-,-,195.80,-,241.50,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,21950.00,-,-,-,49.50,-,51.45,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,24400.00,-,-,-,1114.30,-,1382.90,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,24450.00,-,-,-,1154.65,-,1428.95,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22850.00,-,-,-,226.05,-,281.75,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23200.00,407.35,407.35,407.35,407.35,407.35,455.70,1.00,17.71,0.31,75.00,75.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,21650.00,-,-,-,26.25,-,24.45,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22050.00,-,-,-,60.20,-,64.55,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23400.00,-,-,-,451.10,-,577.95,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22100.00,77.65,97.45,75.90,92.70,93.25,92.70,50.00,832.11,3.36,3675.00,3675.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,24300.00,-,-,-,1035.20,-,1291.90,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22600.00,178.85,200.60,176.65,195.00,195.00,195.00,28.00,478.51,3.91,975.00,975.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22700.00,224.00,231.40,224.00,228.85,229.85,228.85,14.00,240.75,2.40,1050.00,1050.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22800.00,242.05,271.70,242.05,263.35,257.80,263.35,116.00,2006.65,23.05,5775.00,5775.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23050.00,-,-,-,296.10,-,374.85,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22000.00,65.00,85.00,64.00,79.35,74.70,79.35,267.00,4421.43,15.93,11550.00,11550.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,22250.00,-,-,-,87.25,-,98.55,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,PE,23650.00,-,-,-,587.60,-,752.15,-,-,-,-,-,22904.45
