Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,04-Apr-2025,08-May-2025,CE,23600.00,-,-,-,368.60,-,162.45,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,24200.00,-,-,-,173.55,-,53.10,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,23950.00,-,-,-,240.95,-,87.15,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,24000.00,124.20,124.20,51.50,56.30,57.00,56.30,309.00,5576.73,14.73,10200.00,10200.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,24600.00,-,-,-,95.80,-,22.00,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,24850.00,-,-,-,64.00,-,12.00,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,23400.00,200.55,200.55,182.90,194.45,192.70,194.45,45.00,796.06,6.31,2325.00,2325.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,22050.00,-,-,-,1409.70,-,1052.10,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,23450.00,-,-,-,435.70,-,206.95,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,23500.00,240.05,240.05,150.00,159.70,160.00,159.70,199.00,3531.81,24.44,10200.00,10200.00,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,22150.00,-,-,-,1322.90,-,968.30,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,23650.00,-,-,-,347.95,-,149.35,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,23700.00,-,-,-,328.10,-,137.10,-,-,-,-,-,22904.45
NIFTY,04-Apr-2025,08-May-2025,CE,24350.00,-,-,-,139.55,-,38.65,-,-,-,-,-,22904.45
